GEOID,year,total_small_business_loan_dollars
42091208000,2022,3956000
42091208100,2022,989000
42091208201,2022,1696000
42091208203,2022,3771000
42091208204,2022,1860000
42091208301,2022,2380000
42091208303,2022,1409000
42091208304,2022,1901000
42091208400,2022,1130000
42091208500,2022,3169000
42091208601,2022,5026000
42091208603,2022,7729000
42091208604,2022,3085000
42091208702,2022,1564000
42091208703,2022,1988000
42091208704,2022,5157000
42091208801,2022,2537000
42091208802,2022,6855000
42091208901,2022,549000
42091208903,2022,2323000
42091208904,2022,3591000
42091208905,2022,379000
42091208906,2022,955000
42091209000,2022,3516000
42091209100,2022,2875000
42091209201,2022,1836000
42091209202,2022,328000
42091210100,2022,5384000
42091210200,2022,673000
42091210300,2022,4761000
42091210400,2022,5618000
42091210500,2022,7886000
42091210600,2022,2926000
42091210700,2022,3815000
42091980000,2022,4000
42091980100,2022,
42091980200,2022,
42091980300,2022,1715000
42093050100,2022,285000
42093050200,2022,1861000
42093050300,2022,1270000
42093050400,2022,1079000
42095010100,2022,544000
42095010200,2022,3871000
42095010300,2022,2095000
42095010400,2022,2108000
42095010500,2022,1416000
42095010601,2022,2204000
42095010602,2022,2110000
42095010700,2022,1635000
42095010800,2022,7501000
42095010900,2022,518000
42095011000,2022,3973000
42095011100,2022,30000
42095011200,2022,4789000
42095011300,2022,4521000
42095014100,2022,1955000
42095014200,2022,695000
42095014300,2022,1905000
42095014400,2022,5483000
42095014500,2022,1064000
42095014600,2022,1812000
42095014700,2022,2738000
42095015202,2022,1112000
42095015203,2022,1161000
42095015300,2022,1999000
42095015400,2022,1289000
42095015500,2022,8001000
42095015600,2022,3672000
42095015700,2022,1028000
42095015801,2022,3468000
42095015802,2022,5110000
42095015901,2022,4427000
42095015902,2022,1108000
42095016001,2022,1963000
42095016002,2022,4606000
42095016100,2022,555000
42095016201,2022,3183000
42095016202,2022,1495000
42095016300,2022,964000
42095016400,2022,4783000
42095016500,2022,5460000
42095016600,2022,2210000
42095016700,2022,3754000
42095016801,2022,2903000
42095016802,2022,378000
42095016901,2022,1904000
42095016902,2022,9280000
42095017000,2022,3353000
42095017101,2022,3059000
42095017103,2022,1709000
42095017104,2022,4315000
42095017200,2022,5030000
42095017300,2022,1086000
42095017402,2022,1425000
42095017403,2022,4465000
42095017404,2022,2508000
42095017501,2022,8310000
42095017502,2022,669000
42095017603,2022,5243000
42095017604,2022,1729000
42095017605,2022,8060000
42095017606,2022,1393000
42095017607,2022,10172000
42095017702,2022,3093000
42095017703,2022,1631000
42095017704,2022,12793000
42095017800,2022,910000
42095017901,2022,2378000
42095017902,2022,1559000
42095018001,2022,6351000
42095018003,2022,1637000
42095018004,2022,4215000
42095018100,2022,3313000
42095018200,2022,1866000
42095018300,2022,2394000
42097080100,2022,659000
42097080200,2022,4075000
42097080301,2022,388000
42097080302,2022,1344000
42097080400,2022,736000
42097080500,2022,3885000
42097080600,2022,289000
42097080700,2022,501000
42097080800,2022,2713000
42097080900,2022,2001000
42097081000,2022,211000
42097081100,2022,433000
42097081200,2022,881000
42097081300,2022,4e+05
42097081400,2022,314000
42097081500,2022,450000
42097081600,2022,547000
42097081700,2022,94000
42097081800,2022,435000
42097081900,2022,1278000
42097082000,2022,589000
42097082100,2022,378000
42097082200,2022,398000
42097082300,2022,2423000
42097082400,2022,421000
42099030100,2022,1723000
42099030201,2022,727000
42099030202,2022,1260000
42099030301,2022,1987000
42099030302,2022,829000
42099030400,2022,519000
42099030501,2022,1256000
42099030502,2022,896000
42099030601,2022,950000
42099030602,2022,2080000
42101000101,2022,12921000
42101000102,2022,6996000
42101000200,2022,5192000
42101000300,2022,12020000
42101000401,2022,6463000
42101000403,2022,30192000
42101000404,2022,26388000
42101000500,2022,10564000
42101000600,2022,14357000
42101000701,2022,10651000
42101000702,2022,1812000
42101000801,2022,1901000
42101000803,2022,4898000
42101000805,2022,6759000
42101000806,2022,12507000
42101000901,2022,3699000
42101000902,2022,3039000
42101001001,2022,6911000
42101001002,2022,6336000
42101001101,2022,1882000
42101001102,2022,2179000
42101001201,2022,3183000
42101001203,2022,2343000
42101001204,2022,4216000
42101001301,2022,2420000
42101001302,2022,2138000
42101001400,2022,2850000
42101001500,2022,4096000
42101001600,2022,4435000
42101001700,2022,2588000
42101001800,2022,2053000
42101001900,2022,2214000
42101002000,2022,2529000
42101002100,2022,1487000
42101002200,2022,1198000
42101002300,2022,934000
42101002400,2022,7631000
42101002500,2022,1762000
42101002701,2022,775000
42101002702,2022,911000
42101002801,2022,1107000
42101002802,2022,2664000
42101002900,2022,2038000
42101003001,2022,2396000
42101003002,2022,1402000
42101003100,2022,1949000
42101003200,2022,1379000
42101003300,2022,2887000
42101003600,2022,831000
42101003701,2022,650000
42101003702,2022,1216000
42101003800,2022,4020000
42101003901,2022,5530000
42101003902,2022,1967000
42101004001,2022,1112000
42101004002,2022,1427000
42101004101,2022,1529000
42101004103,2022,319000
42101004104,2022,1451000
42101004201,2022,1208000
42101004202,2022,1244000
42101005400,2022,115000
42101005500,2022,1194000
42101005600,2022,107000
42101006000,2022,1222000
42101006100,2022,439000
42101006200,2022,411000
42101006300,2022,976000
42101006400,2022,1445000
42101006500,2022,512000
42101006600,2022,1114000
42101006700,2022,786000
42101007000,2022,375000
42101007101,2022,321000
42101007102,2022,635000
42101007200,2022,625000
42101007300,2022,577000
42101007400,2022,3149000
42101007700,2022,919000
42101007800,2022,1441000
42101007900,2022,1312000
42101008000,2022,1778000
42101008101,2022,355000
42101008102,2022,681000
42101008200,2022,1942000
42101008301,2022,595000
42101008302,2022,1720000
42101008400,2022,1191000
42101008500,2022,3128000
42101008601,2022,566000
42101008602,2022,2040000
42101008701,2022,5e+05
42101008702,2022,861000
42101008801,2022,94000
42101008802,2022,718000
42101009000,2022,2254000
42101009100,2022,2174000
42101009200,2022,1496000
42101009300,2022,412000
42101009400,2022,618000
42101009500,2022,299000
42101009600,2022,421000
42101009801,2022,1351000
42101009802,2022,931000
42101010000,2022,702000
42101010100,2022,1233000
42101010200,2022,211000
42101010300,2022,530000
42101010400,2022,432000
42101010500,2022,1095000
42101010600,2022,385000
42101010700,2022,626000
42101010800,2022,1401000
42101010900,2022,171000
42101011000,2022,275000
42101011100,2022,3789000
42101011200,2022,807000
42101011300,2022,283000
42101011400,2022,1090000
42101011500,2022,427000
42101011700,2022,122000
42101011800,2022,1109000
42101011900,2022,617000
42101012000,2022,1214000
42101012100,2022,598000
42101012201,2022,683000
42101012203,2022,657000
42101012204,2022,1670000
42101012501,2022,1642000
42101012502,2022,2815000
42101013100,2022,318000
42101013200,2022,591000
42101013300,2022,2158000
42101013401,2022,1310000
42101013402,2022,1545000
42101013500,2022,1825000
42101013601,2022,1599000
42101013602,2022,2012000
42101013701,2022,2017000
42101013702,2022,1717000
42101013800,2022,1322000
42101013900,2022,393000
42101014000,2022,867000
42101014100,2022,1063000
42101014201,2022,2266000
42101014202,2022,3880000
42101014300,2022,2692000
42101014400,2022,11719000
42101014500,2022,678000
42101014600,2022,572000
42101014700,2022,1767000
42101014800,2022,95000
42101014900,2022,1795000
42101015101,2022,208000
42101015102,2022,518000
42101015200,2022,664000
42101015300,2022,251000
42101015600,2022,1826000
42101015700,2022,6045000
42101015800,2022,5428000
42101016001,2022,861000
42101016002,2022,5179000
42101016100,2022,3838000
42101016200,2022,801000
42101016300,2022,4259000
42101016400,2022,804000
42101016500,2022,1081000
42101016600,2022,123000
42101016701,2022,156000
42101016702,2022,676000
42101016800,2022,452000
42101016901,2022,525000
42101016902,2022,542000
42101017000,2022,3704000
42101017100,2022,1110000
42101017201,2022,537000
42101017202,2022,131000
42101017300,2022,1155000
42101017400,2022,1215000
42101017500,2022,473000
42101017601,2022,1260000
42101017602,2022,1657000
42101017701,2022,619000
42101017702,2022,976000
42101017800,2022,3163000
42101017900,2022,2650000
42101018001,2022,984000
42101018002,2022,1062000
42101018300,2022,5731000
42101018400,2022,1048000
42101018801,2022,1108000
42101018802,2022,1508000
42101019000,2022,1432000
42101019100,2022,4770000
42101019200,2022,3241000
42101019501,2022,327000
42101019502,2022,536000
42101019700,2022,331000
42101019800,2022,2033000
42101019900,2022,675000
42101020000,2022,804000
42101020101,2022,359000
42101020102,2022,877000
42101020200,2022,1034000
42101020300,2022,1696000
42101020400,2022,741000
42101020500,2022,3633000
42101020600,2022,478000
42101020701,2022,1652000
42101020702,2022,404000
42101020800,2022,445000
42101020900,2022,1965000
42101021000,2022,4805000
42101021100,2022,448000
42101021200,2022,405000
42101021300,2022,5883000
42101021400,2022,2337000
42101021500,2022,610000
42101021600,2022,822000
42101021700,2022,832000
42101021800,2022,1667000
42101021900,2022,791000
42101022000,2022,627000
42101023100,2022,1676000
42101023500,2022,218000
42101023600,2022,4037000
42101023700,2022,1443000
42101023800,2022,2804000
42101023900,2022,241000
42101024000,2022,1530000
42101024100,2022,553000
42101024200,2022,1960000
42101024300,2022,595000
42101024400,2022,1310000
42101024500,2022,4296000
42101024600,2022,2470000
42101024700,2022,1183000
42101024800,2022,378000
42101024900,2022,658000
42101025200,2022,1177000
42101025300,2022,1807000
42101025400,2022,999000
42101025500,2022,1077000
42101025600,2022,495000
42101025700,2022,3862000
42101025800,2022,483000
42101025900,2022,1080000
42101026000,2022,621000
42101026100,2022,730000
42101026200,2022,470000
42101026301,2022,1099000
42101026302,2022,958000
42101026400,2022,592000
42101026500,2022,601000
42101026600,2022,946000
42101026700,2022,959000
42101026800,2022,2809000
42101026900,2022,441000
42101027000,2022,599000
42101027100,2022,564000
42101027200,2022,752000
42101027300,2022,1030000
42101027401,2022,1332000
42101027402,2022,1101000
42101027500,2022,825000
42101027600,2022,285000
42101027700,2022,1206000
42101027800,2022,9e+05
42101027901,2022,1078000
42101027902,2022,87000
42101028000,2022,463000
42101028100,2022,1174000
42101028200,2022,1781000
42101028300,2022,897000
42101028400,2022,258000
42101028500,2022,607000
42101028600,2022,1818000
42101028700,2022,572000
42101028800,2022,1581000
42101028901,2022,1073000
42101028902,2022,354000
42101029000,2022,693000
42101029100,2022,2138000
42101029200,2022,238000
42101029300,2022,3192000
42101029400,2022,1744000
42101029800,2022,1319000
42101029900,2022,938000
42101030000,2022,2260000
42101030100,2022,563000
42101030200,2022,1057000
42101030501,2022,631000
42101030502,2022,933000
42101030600,2022,1780000
42101030700,2022,1649000
42101030800,2022,1332000
42101030900,2022,616000
42101031000,2022,3649000
42101031101,2022,1467000
42101031102,2022,1074000
42101031200,2022,777000
42101031300,2022,1918000
42101031401,2022,3700000
42101031402,2022,593000
42101031501,2022,1118000
42101031502,2022,1880000
42101031600,2022,1342000
42101031700,2022,550000
42101031800,2022,715000
42101031900,2022,1472000
42101032000,2022,1563000
42101032100,2022,2071000
42101032300,2022,796000
42101032500,2022,1069000
42101032600,2022,2061000
42101032900,2022,1411000
42101033000,2022,3179000
42101033101,2022,2399000
42101033102,2022,2044000
42101033200,2022,1047000
42101033300,2022,1674000
42101033400,2022,2820000
42101033500,2022,2302000
42101033600,2022,3424000
42101033701,2022,3066000
42101033702,2022,1007000
42101033800,2022,1694000
42101033900,2022,1352000
42101034000,2022,395000
42101034100,2022,1158000
42101034200,2022,327000
42101034400,2022,1976000
42101034501,2022,1555000
42101034502,2022,4010000
42101034600,2022,3711000
42101034701,2022,2391000
42101034702,2022,696000
42101034801,2022,784000
42101034802,2022,993000
42101034803,2022,667000
42101034900,2022,3228000
42101035100,2022,2130000
42101035200,2022,873000
42101035301,2022,1190000
42101035302,2022,609000
42101035500,2022,5001000
42101035601,2022,4124000
42101035602,2022,4417000
42101035701,2022,3231000
42101035702,2022,6809000
42101035800,2022,5583000
42101035900,2022,4419000
42101036000,2022,7186000
42101036100,2022,327000
42101036201,2022,449000
42101036202,2022,988000
42101036203,2022,919000
42101036301,2022,1755000
42101036302,2022,296000
42101036303,2022,2250000
42101036400,2022,2280000
42101036501,2022,3840000
42101036502,2022,4380000
42101036600,2022,2538000
42101036700,2022,9902000
42101036901,2022,86000
42101036902,2022,1423000
42101037200,2022,3658000
42101037300,2022,6580000
42101037500,2022,1888000
42101037600,2022,7205000
42101037700,2022,1749000
42101037800,2022,2501000
42101037900,2022,3367000
42101038000,2022,3264000
42101038100,2022,10313000
42101038200,2022,6995000
42101038301,2022,1890000
42101038400,2022,1825000
42101038500,2022,3823000
42101038600,2022,493000
42101038700,2022,1491000
42101038800,2022,1177000
42101038900,2022,708000
42101039001,2022,1685000
42101039002,2022,1675000
42101039100,2022,2686000
42101980001,2022,7000
42101980002,2022,104000
42101980003,2022,3277000
42101980100,2022,1000
42101980200,2022,111000
42101980300,2022,5260000
42101980400,2022,69000
42101980500,2022,9000
42101980600,2022,628000
42101980701,2022,2475000
42101980702,2022,2559000
42101980800,2022,16000
42101980901,2022,4801000
42101980902,2022,12000
42101980903,2022,213000
42101980904,2022,
42101980905,2022,
42101980906,2022,11000
42101989100,2022,2097000
42101989200,2022,2564000
42101989300,2022,6329000
42103950102,2022,2324000
42103950103,2022,1342000
42103950104,2022,4117000
42103950202,2022,701000
42103950203,2022,138000
42103950204,2022,1297000
42103950302,2022,881000
42103950303,2022,856000
42103950304,2022,186000
42103950501,2022,1175000
42103950503,2022,261000
42103950504,2022,1379000
42103950601,2022,3969000
42103950603,2022,3570000
42103950606,2022,2990000
42103950607,2022,907000
42103950608,2022,294000
42103950701,2022,377000
42103950702,2022,1333000
42103950803,2022,145000
42103950804,2022,871000
42103950805,2022,717000
42103950806,2022,205000
42103950901,2022,1012000
42103950902,2022,243000
42105950101,2022,1792000
42105950102,2022,921000
42105950200,2022,1309000
42105950300,2022,5329000
42105950401,2022,241000
42105950402,2022,573000
42105950500,2022,567000
42107000100,2022,2083000
42107000200,2022,254000
42107000300,2022,4592000
42107000400,2022,322000
42107000500,2022,313000
42107000601,2022,295000
42107000602,2022,405000
42107000700,2022,4007000
42107000800,2022,541000
42107000901,2022,2033000
42107000902,2022,369000
42107001000,2022,2156000
42107001100,2022,1597000
42107001200,2022,3697000
42107001300,2022,1045000
42107001400,2022,1323000
42107001500,2022,1477000
42107001600,2022,1308000
42107001700,2022,727000
42107001800,2022,915000
42107001901,2022,2798000
42107001902,2022,208000
42107002000,2022,630000
42107002100,2022,72000
42107002200,2022,1362000
42107002300,2022,640000
42107002400,2022,1484000
42107002500,2022,724000
42107002600,2022,1194000
42107002700,2022,876000
42107002800,2022,209000
42107002900,2022,2469000
42107003000,2022,3979000
42107003100,2022,3498000
42107003200,2022,9062000
42107003300,2022,1815000
42107003400,2022,763000
42107003500,2022,7057000
42107003600,2022,449000
42107003700,2022,1019000
42107003800,2022,1323000
42107003900,2022,1803000
42109070100,2022,1722000
